"","TranscriptID","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","GeneID","Protein_name"
"1","XM_022432795.1","structural molecule activity",3.34330013058801e-105,"GO:0003735","structural constituent of ribosome","MF","black","LOC111100708"," 40S ribosomal protein S13-like"
"2","XM_022434060.1","structural molecule activity",3.34330013058801e-105,"GO:0003735","structural constituent of ribosome","MF","black","LOC111101507"," 60S ribosomal protein L32-like"
"3","XM_022434493.1","structural molecule activity",3.34330013058801e-105,"GO:0003735","structural constituent of ribosome","MF","black","LOC111101860"," 60S ribosomal protein L35a-like"
"4","XM_022435081.1","structural molecule activity",3.34330013058801e-105,"GO:0003735","structural constituent of ribosome","MF","black","LOC111102380"," 40S ribosomal protein S4-like"
"5","XM_022435531.1","structural molecule activity",3.34330013058801e-105,"GO:0003735","structural constituent of ribosome","MF","black","LOC111102683"," 60S ribosomal protein L44-like"
"6","XM_022436139.1","structural molecule activity",3.34330013058801e-105,"GO:0003735","structural constituent of ribosome","MF","black","LOC111103110"," 60S ribosomal protein L13a-like"
"7","XM_022437912.1","catalytic activity",1.87538119453688e-06,"GO:0016491","oxidoreductase activity","MF","black","LOC111104128"," NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial-like"
"8","XM_022438304.1","structural molecule activity",3.34330013058801e-105,"GO:0003735","structural constituent of ribosome","MF","black","LOC111104388"," 40S ribosomal protein S4-like"
"9","XM_022439982.1","structural molecule activity",3.34330013058801e-105,"GO:0003735","structural constituent of ribosome","MF","black","LOC111105616"," 60S ribosomal protein L44-like"
"10","XM_022440951.1","structural molecule activity",3.34330013058801e-105,"GO:0003735","structural constituent of ribosome","MF","black","LOC111106322"," 60S ribosomal protein L18a-like"
"11","XM_022441163.1","structural molecule activity",3.34330013058801e-105,"GO:0003735","structural constituent of ribosome","MF","black","LOC111106468"," 40S ribosomal protein S23"
"12","XM_022442456.1","structural molecule activity",3.34330013058801e-105,"GO:0003735","structural constituent of ribosome","MF","black","LOC111107317"," 40S ribosomal protein S23"
"13","XM_022443630.1","structural molecule activity",3.34330013058801e-105,"GO:0003735","structural constituent of ribosome","MF","black","LOC111108088"," 28S ribosomal protein S14, mitochondrial-like"
"14","XM_022445879.1","catalytic activity",1.87538119453688e-06,"GO:0016491","oxidoreductase activity","MF","black","LOC111109666"," probable NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12"
"15","XM_022448430.1","structural molecule activity",3.34330013058801e-105,"GO:0003735","structural constituent of ribosome","MF","black","LOC111111438"," 60S ribosomal protein L27"
"16","XM_022450107.1","translation regulator activity",0.000115528072632848,"GO:0008135","translation factor activity, RNA binding","MF","black","LOC111112573"," elongation factor 1-beta-like"
"17","XM_022452387.1","structural molecule activity",3.34330013058801e-105,"GO:0003735","structural constituent of ribosome","MF","black","LOC111114067"," 40S ribosomal protein S11-like"
"18","XM_022452991.1","structural molecule activity",3.34330013058801e-105,"GO:0003735","structural constituent of ribosome","MF","black","LOC111114610"," 60S ribosomal protein L37a"
"19","XM_022453248.1","structural molecule activity",3.34330013058801e-105,"GO:0003735","structural constituent of ribosome","MF","black","LOC111114778"," 40S ribosomal protein S27-like"
"20","XM_022454936.1","structural molecule activity",3.34330013058801e-105,"GO:0003735","structural constituent of ribosome","MF","black","LOC111115985"," 40S ribosomal protein S27-like"
"21","XM_022457419.1","structural molecule activity",3.34330013058801e-105,"GO:0003735","structural constituent of ribosome","MF","black","LOC111118104"," 60S ribosomal protein L23"
"22","XM_022457442.1","structural molecule activity",3.34330013058801e-105,"GO:0003735","structural constituent of ribosome","MF","black","LOC111118126"," 40S ribosomal protein S9"
"23","XM_022457442.1","RNA binding",1.51170336456236e-05,"GO:0019843","rRNA binding","MF","black","LOC111118126"," 40S ribosomal protein S9"
"24","XM_022457604.1","catalytic activity",1.87538119453688e-06,"GO:0016491","oxidoreductase activity","MF","black","LOC111118247"," peroxiredoxin-like"
"25","XM_022457605.1","structural molecule activity",3.34330013058801e-105,"GO:0003735","structural constituent of ribosome","MF","black","LOC111118248"," 40S ribosomal protein S12-like"
"26","XM_022457754.1","structural molecule activity",3.34330013058801e-105,"GO:0003735","structural constituent of ribosome","MF","black","LOC111118348"," 40S ribosomal protein S15Aa"
"27","XM_022458026.1","structural molecule activity",3.34330013058801e-105,"GO:0003735","structural constituent of ribosome","MF","black","LOC111118510"," 40S ribosomal protein S20"
