"","Cgigas_KEGGID","Day","modColor","KEGGID_pathway","pathway.name","Num.genes.all","Num.genes.exp","Gene.IDs","Rich_factor","pvalue","log10_pvalue","qvalue","Cvirginica_GeneID","Cvirginica_Protein_name"
"1","crg:105321523","Day2","turquoise","crg03082","ATP-dependent chromatin remodeling",91,14,"105321523",0.153846153846154,6.23392731429088e-05,4.20523826577211,0.000971180255279,"LOC111133731"," INO80 complex subunit B-like"
"2","crg:105321523","Day2","turquoise","crg03082","ATP-dependent chromatin remodeling",91,14,"105321523",0.153846153846154,6.23392731429088e-05,4.20523826577211,0.000971180255279,"LOC111136660"," INO80 complex subunit B-like"
"3","crg:105323254","Day2","turquoise","crg03082","ATP-dependent chromatin remodeling",91,14,"105323254",0.153846153846154,6.23392731429088e-05,4.20523826577211,0.000971180255279,"LOC111137104"," SWI/SNF complex subunit SMARCC2-like"
"4","crg:105320932","Day2","turquoise","crg03082","ATP-dependent chromatin remodeling",91,14,"105320932",0.153846153846154,6.23392731429088e-05,4.20523826577211,0.000971180255279,"LOC111127274"," SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5-like"
"5","crg:105320932","Day2","turquoise","crg03082","ATP-dependent chromatin remodeling",91,14,"105320932",0.153846153846154,6.23392731429088e-05,4.20523826577211,0.000971180255279,"LOC111123066"," SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5-like"
"6","crg:105340468","Day2","turquoise","crg03082","ATP-dependent chromatin remodeling",91,14,"105340468",0.153846153846154,6.23392731429088e-05,4.20523826577211,0.000971180255279,"LOC111120142"," actin, cytoplasmic 1-like"
"7","crg:105340468","Day2","turquoise","crg03082","ATP-dependent chromatin remodeling",91,14,"105340468",0.153846153846154,6.23392731429088e-05,4.20523826577211,0.000971180255279,"LOC111118647"," actin, cytoplasmic 1-like"
"8","crg:105340468","Day2","turquoise","crg03082","ATP-dependent chromatin remodeling",91,14,"105340468",0.153846153846154,6.23392731429088e-05,4.20523826577211,0.000971180255279,"LOC111135468"," actin, cytoplasmic 1-like"
"9","crg:105326705","Day2","turquoise","crg03082","ATP-dependent chromatin remodeling",91,14,"105326705",0.153846153846154,6.23392731429088e-05,4.20523826577211,0.000971180255279,"LOC111119261"," actin, cytoplasmic-like"
"10","crg:105340468","Day2","turquoise","crg03082","ATP-dependent chromatin remodeling",91,14,"105340468",0.153846153846154,6.23392731429088e-05,4.20523826577211,0.000971180255279,"LOC111118354"," actin-like"
"11","crg:105340468","Day2","turquoise","crg03082","ATP-dependent chromatin remodeling",91,14,"105340468",0.153846153846154,6.23392731429088e-05,4.20523826577211,0.000971180255279,"LOC111119158"," actin-like"
"12","crg:105345699","Day2","turquoise","crg03082","ATP-dependent chromatin remodeling",91,14,"105345699",0.153846153846154,6.23392731429088e-05,4.20523826577211,0.000971180255279,"LOC111136084"," chromodomain-helicase-DNA-binding protein Mi-2 homolog"
"13","crg:105345699","Day2","turquoise","crg03082","ATP-dependent chromatin remodeling",91,14,"105345699",0.153846153846154,6.23392731429088e-05,4.20523826577211,0.000971180255279,"LOC111132503"," chromodomain-helicase-DNA-binding protein Mi-2 homolog"
"14","crg:105344354","Day2","turquoise","crg03082","ATP-dependent chromatin remodeling",91,14,"105344354",0.153846153846154,6.23392731429088e-05,4.20523826577211,0.000971180255279,"LOC111126163"," histone H2A-like"
"15","crg:105339630","Day2","turquoise","crg03082","ATP-dependent chromatin remodeling",91,14,"105339630",0.153846153846154,6.23392731429088e-05,4.20523826577211,0.000971180255279,"LOC111104315"," histone-binding protein RBBP4"
"16","crg:105339630","Day2","turquoise","crg03082","ATP-dependent chromatin remodeling",91,14,"105339630",0.153846153846154,6.23392731429088e-05,4.20523826577211,0.000971180255279,"LOC111104330"," histone-binding protein RBBP4"
"17","crg:105339630","Day2","turquoise","crg03082","ATP-dependent chromatin remodeling",91,14,"105339630",0.153846153846154,6.23392731429088e-05,4.20523826577211,0.000971180255279,"LOC111105085"," histone-binding protein RBBP7-like"
"18","crg:105339630","Day2","turquoise","crg03082","ATP-dependent chromatin remodeling",91,14,"105339630",0.153846153846154,6.23392731429088e-05,4.20523826577211,0.000971180255279,"LOC111102893"," histone-binding protein RBBP7-like"
"19","crg:105324296","Day2","turquoise","crg03082","ATP-dependent chromatin remodeling",91,14,"105324296",0.153846153846154,6.23392731429088e-05,4.20523826577211,0.000971180255279,"LOC111128054"," mortality factor 4-like protein 1"
"20","crg:105317753","Day2","turquoise","crg03082","ATP-dependent chromatin remodeling",91,14,"105317753",0.153846153846154,6.23392731429088e-05,4.20523826577211,0.000971180255279,"LOC111105834"," ruvB-like 1"
"21","crg:105320209","Day2","turquoise","crg03082","ATP-dependent chromatin remodeling",91,14,"105320209",0.153846153846154,6.23392731429088e-05,4.20523826577211,0.000971180255279,"LOC111127973"," transcriptional repressor protein YY1-like"
"22","crg:105347668","Day2","turquoise","crg03082","ATP-dependent chromatin remodeling",91,14,"105347668",0.153846153846154,6.23392731429088e-05,4.20523826577211,0.000971180255279,"LOC111103396"," trithorax group protein osa-like"
"23","crg:105347668","Day2","turquoise","crg03082","ATP-dependent chromatin remodeling",91,14,"105347668",0.153846153846154,6.23392731429088e-05,4.20523826577211,0.000971180255279,"LOC111104368"," trithorax group protein osa-like"
"24","crg:105331842","Day2","turquoise","crg03082","ATP-dependent chromatin remodeling",91,14,"105331842",0.153846153846154,6.23392731429088e-05,4.20523826577211,0.000971180255279,"LOC111125315"," tyrosine-protein kinase BAZ1B-like"
"25","crg:105318268","Day2","turquoise","crg01200","Carbon metabolism",107,15,"105318268",0.14018691588785,0.0001025979226135,3.98886143266112,0.00133197303042088,"LOC111137596"," aspartate aminotransferase, mitochondrial-like"
"26","crg:105328869","Day2","turquoise","crg01200","Carbon metabolism",107,15,"105328869",0.14018691588785,0.0001025979226135,3.98886143266112,0.00133197303042088,"LOC111111213"," citrate synthase, mitochondrial-like"
"27","crg:105339502","Day2","turquoise","crg01200","Carbon metabolism",107,15,"105339502",0.14018691588785,0.0001025979226135,3.98886143266112,0.00133197303042088,"LOC111109254"," dihydrolipoyl dehydrogenase, mitochondrial-like"
"28","crg:105339502","Day2","turquoise","crg01200","Carbon metabolism",107,15,"105339502",0.14018691588785,0.0001025979226135,3.98886143266112,0.00133197303042088,"LOC111108359"," dihydrolipoyl dehydrogenase, mitochondrial-like"
