"","TranscriptID","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","GeneID","Protein_name"
"1","XM_022433242.1","hydrolase activity",0.026592385502156,"GO:0003924","GTPase activity","MF","red","LOC111101027"," ras-related protein Rab6"
"2","XM_022438178.1","molecular function regulator",0.00815453945661374,"GO:0030234","enzyme regulator activity","MF","red","LOC111104309"," uncharacterized"
"3","XM_022438323.1","molecular function regulator",0.00815453945661374,"GO:0030234","enzyme regulator activity","MF","red","LOC111104400"," uncharacterized"
"4","XM_022439587.1","transferase activity",0.0114614748100569,"GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups","MF","red","LOC111105347"," glutathione S-transferase P 1-like"
"5","XM_022439719.1","RNA binding",0.0125222525986938,"GO:0008135","translation factor activity, RNA binding","MF","red","LOC111105429"," eukaryotic translation initiation factor 1A-like"
"6","XM_022439719.1","translation regulator activity",0.0125222525986938,"GO:0008135","translation factor activity, RNA binding","MF","red","LOC111105429"," eukaryotic translation initiation factor 1A-like"
"7","XM_022440914.1","transferase activity",0.0114614748100569,"GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups","MF","red","LOC111106298"," glutathione S-transferase Mu 3-like"
"8","XM_022454290.1","molecular function regulator",0.00815453945661374,"GO:0030234","enzyme regulator activity","MF","red","LOC111115527"," antistasin-like"
"9","XM_022454300.1","molecular function regulator",0.00815453945661374,"GO:0030234","enzyme regulator activity","MF","red","LOC111115533"," BPTI/Kunitz domain-containing protein 4-like"
"10","XM_022456073.1","molecular function regulator",0.00815453945661374,"GO:0030234","enzyme regulator activity","MF","red","LOC111117016"," eppin-like"
"11","XM_022456074.1","molecular function regulator",0.00815453945661374,"GO:0030234","enzyme regulator activity","MF","red","LOC111117016"," eppin-like"
"12","XM_022456075.1","molecular function regulator",0.00815453945661374,"GO:0030234","enzyme regulator activity","MF","red","LOC111117016"," eppin-like"
"13","XM_022457310.1","RNA binding",0.0125222525986938,"GO:0008135","translation factor activity, RNA binding","MF","red","LOC111118029"," eukaryotic translation initiation factor 3 subunit E-like"
"14","XM_022457310.1","translation regulator activity",0.0125222525986938,"GO:0008135","translation factor activity, RNA binding","MF","red","LOC111118029"," eukaryotic translation initiation factor 3 subunit E-like"
"15","XM_022457914.1","hydrolase activity",0.026592385502156,"GO:0003924","GTPase activity","MF","red","LOC111118435"," ras-related C3 botulinum toxin substrate 1-like"
"16","XM_022462822.1","hydrolase activity",0.026592385502156,"GO:0003924","GTPase activity","MF","red","LOC111121517"," intraflagellar transport protein 27 homolog"
"17","XM_022467692.1","molecular function regulator",0.00815453945661374,"GO:0030234","enzyme regulator activity","MF","red","LOC111124638"," CD109 antigen-like"
"18","XM_022467807.1","molecular function regulator",0.00815453945661374,"GO:0030234","enzyme regulator activity","MF","red","LOC111124694"," CD109 antigen-like"
"19","XM_022476517.1","hydrolase activity",0.026592385502156,"GO:0003924","GTPase activity","MF","red","LOC111129958"," ras-related protein Rab-1A"
"20","XM_022477012.1","hydrolase activity",0.026592385502156,"GO:0003924","GTPase activity","MF","red","LOC111130227"," ras-related protein Rab-1A"
"21","XM_022479343.1","hydrolase activity",0.026592385502156,"GO:0003924","GTPase activity","MF","red","LOC111131699"," elongation factor 2-like"
"22","XM_022479396.1","hydrolase activity",0.026592385502156,"GO:0003924","GTPase activity","MF","red","LOC111131730"," elongation factor 2-like"
"23","XM_022479882.1","hydrolase activity",0.026592385502156,"GO:0003924","GTPase activity","MF","red","LOC111132147"," ras-like protein 3"
"24","XM_022481323.1","molecular function regulator",0.00815453945661374,"GO:0030234","enzyme regulator activity","MF","red","LOC111133187"," cystatin-A-like"
"25","XM_022487069.1","transferase activity",0.0114614748100569,"GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups","MF","red","LOC111136310"," glutathione S-transferase omega-1-like"
"26","XM_022488325.1","RNA binding",0.0125222525986938,"GO:0008135","translation factor activity, RNA binding","MF","red","LOC111137076"," density-regulated protein homolog"
"27","XM_022488325.1","translation regulator activity",0.0125222525986938,"GO:0008135","translation factor activity, RNA binding","MF","red","LOC111137076"," density-regulated protein homolog"
