"","TranscriptID","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","GeneID","Protein_name"
"1","XM_022430889.1","RNA binding",0.0101825121584412,"GO:0003729","mRNA binding","MF","magenta","LOC111099571"," histone RNA hairpin-binding protein-like"
"2","XM_022431103.1","transferase activity",0.00788562752655303,"GO:0008168","methyltransferase activity","MF","magenta","LOC111099693"," histone-lysine N-methyltransferase 2C-like"
"3","XM_022431103.1","transferase activity",0.020547202297873,"GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups","MF","magenta","LOC111099693"," histone-lysine N-methyltransferase 2C-like"
"4","XM_022431972.1","transferase activity",0.00788562752655303,"GO:0008168","methyltransferase activity","MF","magenta","LOC111100279"," histone-lysine N-methyltransferase NSD2-like"
"5","XM_022431972.1","transferase activity",0.020547202297873,"GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups","MF","magenta","LOC111100279"," histone-lysine N-methyltransferase NSD2-like"
"6","XM_022447390.1","hydrolase activity",0.0115445608175466,"GO:0004518","nuclease activity","MF","magenta","LOC111110780"," PAB-dependent poly(A)-specific ribonuclease subunit PAN2-like"
"7","XM_022453909.1","transferase activity",0.020547202297873,"GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups","MF","magenta","LOC111115247"," probable 28S rRNA (cytosine-C(5))-methyltransferase"
"8","XM_022453909.1","transferase activity",0.00788562752655303,"GO:0008168","methyltransferase activity","MF","magenta","LOC111115247"," probable 28S rRNA (cytosine-C(5))-methyltransferase"
"9","XM_022460831.1","transferase activity",0.020547202297873,"GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups","MF","magenta","LOC111120127"," histone-arginine methyltransferase CARMER-like"
"10","XM_022460831.1","transferase activity",0.00788562752655303,"GO:0008168","methyltransferase activity","MF","magenta","LOC111120127"," histone-arginine methyltransferase CARMER-like"
"11","XM_022462112.1","transferase activity",0.00788562752655303,"GO:0008168","methyltransferase activity","MF","magenta","LOC111121023"," S-adenosylmethionine synthase-like"
"12","XM_022462112.1","transferase activity",0.020547202297873,"GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups","MF","magenta","LOC111121023"," S-adenosylmethionine synthase-like"
"13","XM_022462114.1","transferase activity",0.00788562752655303,"GO:0008168","methyltransferase activity","MF","magenta","LOC111121024"," S-adenosylmethionine synthase-like"
"14","XM_022462114.1","transferase activity",0.020547202297873,"GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups","MF","magenta","LOC111121024"," S-adenosylmethionine synthase-like"
"15","XM_022476789.1","structural molecule activity",0.0350306995442887,"GO:0003735","structural constituent of ribosome","MF","magenta","LOC111130094"," 60S ribosomal protein L4-like"
"16","XM_022477994.1","structural molecule activity",0.0350306995442887,"GO:0003735","structural constituent of ribosome","MF","magenta","LOC111130763"," 39S ribosomal protein L11, mitochondrial-like"
"17","XM_022478684.1","hydrolase activity",0.0115445608175466,"GO:0004518","nuclease activity","MF","magenta","LOC111131247"," ribonuclease P protein subunit p20-like"
"18","XM_022481476.1","hydrolase activity",0.0115445608175466,"GO:0004518","nuclease activity","MF","magenta","LOC111133266"," poly(U)-specific endoribonuclease-C-like"
"19","XM_022487525.1","structural molecule activity",0.0350306995442887,"GO:0003735","structural constituent of ribosome","MF","magenta","LOC111136579"," 39S ribosomal protein L51, mitochondrial-like"
"20","XM_022488765.1","RNA binding",0.0101825121584412,"GO:0003729","mRNA binding","MF","magenta","LOC111137332"," cleavage and polyadenylation specificity factor subunit 5-like"
"21","XM_022489086.1","hydrolase activity",0.0115445608175466,"GO:0004518","nuclease activity","MF","magenta","LOC111137577"," ribonuclease H2 subunit A-like"
