"","TranscriptID","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","GeneID","Protein_name"
"1","XM_022430438.1","molecular function regulator",0.00048722262740505,"GO:0030234","enzyme regulator activity","MF","turquoise","LOC111099081"," grpE protein homolog 1, mitochondrial-like"
"2","XM_022430699.1","molecular function regulator",0.00048722262740505,"GO:0030234","enzyme regulator activity","MF","turquoise","LOC111099423"," uncharacterized"
"3","XM_022430770.1","molecular function regulator",0.00048722262740505,"GO:0030234","enzyme regulator activity","MF","turquoise","LOC111099480"," cystatin-A-like"
"4","XM_022430793.1","molecular function regulator",0.00048722262740505,"GO:0030234","enzyme regulator activity","MF","turquoise","LOC111099493"," cystatin-A-like"
"5","XM_022432669.1","RNA binding",0.0146807056088496,"GO:0003729","mRNA binding","MF","turquoise","LOC111100612"," eukaryotic translation initiation factor 4E type 2-like"
"6","XM_022432669.1","RNA binding",1.98156585981633e-09,"GO:0008135","translation factor activity, RNA binding","MF","turquoise","LOC111100612"," eukaryotic translation initiation factor 4E type 2-like"
"7","XM_022432669.1","translation regulator activity",1.98156585981633e-09,"GO:0008135","translation factor activity, RNA binding","MF","turquoise","LOC111100612"," eukaryotic translation initiation factor 4E type 2-like"
"8","XM_022433242.1","hydrolase activity",0.00693930616831274,"GO:0003924","GTPase activity","MF","turquoise","LOC111101027"," ras-related protein Rab6"
"9","XM_022433242.1","hydrolase activity",0.0114761729211986,"GO:0004518","nuclease activity","MF","turquoise","LOC111101027"," ras-related protein Rab6"
"10","XM_022433242.1","hydrolase activity",0.0019633005088457,"GO:0016887","ATPase activity","MF","turquoise","LOC111101027"," ras-related protein Rab6"
"11","XM_022433310.1","hydrolase activity",0.00693930616831274,"GO:0003924","GTPase activity","MF","turquoise","LOC111101051"," GPN-loop GTPase 1-like"
"12","XM_022433310.1","hydrolase activity",0.0019633005088457,"GO:0016887","ATPase activity","MF","turquoise","LOC111101051"," GPN-loop GTPase 1-like"
"13","XM_022433310.1","hydrolase activity",0.0114761729211986,"GO:0004518","nuclease activity","MF","turquoise","LOC111101051"," GPN-loop GTPase 1-like"
"14","XM_022435058.1","structural molecule activity",0.00286609146519742,"GO:0003735","structural constituent of ribosome","MF","turquoise","LOC111102365"," 39S ribosomal protein L19, mitochondrial-like"
"15","XM_022437547.1","hydrolase activity",0.00693930616831274,"GO:0003924","GTPase activity","MF","turquoise","LOC111103926"," eukaryotic translation initiation factor 2 subunit 3-like"
"16","XM_022437547.1","hydrolase activity",0.0019633005088457,"GO:0016887","ATPase activity","MF","turquoise","LOC111103926"," eukaryotic translation initiation factor 2 subunit 3-like"
"17","XM_022437547.1","hydrolase activity",0.0114761729211986,"GO:0004518","nuclease activity","MF","turquoise","LOC111103926"," eukaryotic translation initiation factor 2 subunit 3-like"
"18","XM_022437880.1","structural molecule activity",0.00286609146519742,"GO:0003735","structural constituent of ribosome","MF","turquoise","LOC111104114"," 39S ribosomal protein L19, mitochondrial-like"
"19","XM_022438178.1","molecular function regulator",0.00048722262740505,"GO:0030234","enzyme regulator activity","MF","turquoise","LOC111104309"," uncharacterized"
"20","XM_022438323.1","molecular function regulator",0.00048722262740505,"GO:0030234","enzyme regulator activity","MF","turquoise","LOC111104400"," uncharacterized"
"21","XM_022440051.1","hydrolase activity",0.00693930616831274,"GO:0003924","GTPase activity","MF","turquoise","LOC111105692"," elongation factor Tu-like"
"22","XM_022440051.1","hydrolase activity",0.0114761729211986,"GO:0004518","nuclease activity","MF","turquoise","LOC111105692"," elongation factor Tu-like"
"23","XM_022440051.1","hydrolase activity",0.0019633005088457,"GO:0016887","ATPase activity","MF","turquoise","LOC111105692"," elongation factor Tu-like"
"24","XM_022440260.1","hydrolase activity",0.00693930616831274,"GO:0003924","GTPase activity","MF","turquoise","LOC111105834"," ruvB-like 1"
"25","XM_022440260.1","hydrolase activity",0.0114761729211986,"GO:0004518","nuclease activity","MF","turquoise","LOC111105834"," ruvB-like 1"
