"","TranscriptID","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","GeneID","Protein_name"
"1","XM_022432764.1","hydrolase activity",0.0496568863742968,"GO:0003924","GTPase activity","MF","red","LOC111100677"," V-type proton ATPase subunit E-like"
"2","XM_022432764.1","hydrolase activity",0.0401275766268758,"GO:0016887","ATPase activity","MF","red","LOC111100677"," V-type proton ATPase subunit E-like"
"3","XM_022433243.1","hydrolase activity",0.0496568863742968,"GO:0003924","GTPase activity","MF","red","LOC111101027"," ras-related protein Rab6"
"4","XM_022433243.1","hydrolase activity",0.0401275766268758,"GO:0016887","ATPase activity","MF","red","LOC111101027"," ras-related protein Rab6"
"5","XM_022434903.1","transferase activity",0.011407941886327,"GO:0016779","nucleotidyltransferase activity","MF","red","LOC111102241"," probable tRNA(His) guanylyltransferase"
"6","XM_022446252.1","transferase activity",0.011407941886327,"GO:0016779","nucleotidyltransferase activity","MF","red","LOC111109968"," DNA-directed RNA polymerases I and III subunit RPAC2-like"
"7","XM_022458068.1","hydrolase activity",0.0496568863742968,"GO:0003924","GTPase activity","MF","red","LOC111118549"," ras-related protein Rab-10-like"
"8","XM_022458068.1","hydrolase activity",0.0401275766268758,"GO:0016887","ATPase activity","MF","red","LOC111118549"," ras-related protein Rab-10-like"
"9","XM_022463552.1","transferase activity",0.011407941886327,"GO:0016779","nucleotidyltransferase activity","MF","red","LOC111122026"," translation initiation factor eIF-2B subunit gamma-like"
"10","XM_022464036.1","hydrolase activity",0.0401275766268758,"GO:0016887","ATPase activity","MF","red","LOC111122325"," ras-related protein Rab-35-like"
"11","XM_022464036.1","hydrolase activity",0.0496568863742968,"GO:0003924","GTPase activity","MF","red","LOC111122325"," ras-related protein Rab-35-like"
"12","XM_022469089.1","hydrolase activity",0.0496568863742968,"GO:0003924","GTPase activity","MF","red","LOC111125356"," ras-related protein Rab-9A-like"
"13","XM_022469089.1","hydrolase activity",0.0401275766268758,"GO:0016887","ATPase activity","MF","red","LOC111125356"," ras-related protein Rab-9A-like"
"14","XM_022477768.1","transferase activity",0.011407941886327,"GO:0016779","nucleotidyltransferase activity","MF","red","LOC111130603"," DNA-directed RNA polymerase III subunit RPC7-like"
"15","XM_022478079.1","hydrolase activity",0.0496568863742968,"GO:0003924","GTPase activity","MF","red","LOC111130836"," V-type proton ATPase subunit D-like"
"16","XM_022478079.1","hydrolase activity",0.0401275766268758,"GO:0016887","ATPase activity","MF","red","LOC111130836"," V-type proton ATPase subunit D-like"
"17","XM_022479284.1","hydrolase activity",0.0496568863742968,"GO:0003924","GTPase activity","MF","red","LOC111131657"," cell division control protein 42-like"
"18","XM_022479284.1","hydrolase activity",0.0401275766268758,"GO:0016887","ATPase activity","MF","red","LOC111131657"," cell division control protein 42-like"
"19","XM_022481741.1","hydrolase activity",0.0401275766268758,"GO:0016887","ATPase activity","MF","red","LOC111133384"," guanine nucleotide-binding protein G(s) subunit alpha-like"
"20","XM_022481741.1","hydrolase activity",0.0496568863742968,"GO:0003924","GTPase activity","MF","red","LOC111133384"," guanine nucleotide-binding protein G(s) subunit alpha-like"
"21","XM_022481857.1","hydrolase activity",0.0496568863742968,"GO:0003924","GTPase activity","MF","red","LOC111133432"," GTP-binding protein GEM-like"
"22","XM_022481857.1","hydrolase activity",0.0401275766268758,"GO:0016887","ATPase activity","MF","red","LOC111133432"," GTP-binding protein GEM-like"
"23","XM_022483279.1","hydrolase activity",0.0496568863742968,"GO:0003924","GTPase activity","MF","red","LOC111134337"," V-type proton ATPase subunit H-like"
"24","XM_022483279.1","hydrolase activity",0.0401275766268758,"GO:0016887","ATPase activity","MF","red","LOC111134337"," V-type proton ATPase subunit H-like"
"25","XM_022483423.1","hydrolase activity",0.0496568863742968,"GO:0003924","GTPase activity","MF","red","LOC111134425"," guanine nucleotide-binding protein G(o) subunit alpha"
"26","XM_022483423.1","hydrolase activity",0.0401275766268758,"GO:0016887","ATPase activity","MF","red","LOC111134425"," guanine nucleotide-binding protein G(o) subunit alpha"
"27","XM_022484787.1","hydrolase activity",0.0401275766268758,"GO:0016887","ATPase activity","MF","red","LOC111135075"," ATP-binding cassette sub-family F member 3-like"
"28","XM_022484787.1","hydrolase activity",0.0496568863742968,"GO:0003924","GTPase activity","MF","red","LOC111135075"," ATP-binding cassette sub-family F member 3-like"
"29","XM_022485706.1","transferase activity",0.011407941886327,"GO:0016779","nucleotidyltransferase activity","MF","red","LOC111135552"," non-canonical poly(A) RNA polymerase PAPD5-like"
"30","XM_022488232.1","hydrolase activity",0.0496568863742968,"GO:0003924","GTPase activity","MF","red","LOC111137010"," ras-related protein Rab-2"
"31","XM_022488232.1","hydrolase activity",0.0401275766268758,"GO:0016887","ATPase activity","MF","red","LOC111137010"," ras-related protein Rab-2"
"32","XM_022490405.1","hydrolase activity",0.0496568863742968,"GO:0003924","GTPase activity","MF","red","LOC111138440"," 26S proteasome regulatory subunit 7"
"33","XM_022490405.1","hydrolase activity",0.0401275766268758,"GO:0016887","ATPase activity","MF","red","LOC111138440"," 26S proteasome regulatory subunit 7"
