"","TranscriptID","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","GeneID","Protein_name"
"1","XM_022430478.1","protein modification process",0.000803235476504957,"GO:0006464","cellular protein modification process","BP","red","LOC111099108"," protein LIAT1-like"
"2","XM_022430479.1","protein modification process",0.000803235476504957,"GO:0006464","cellular protein modification process","BP","red","LOC111099110"," dual specificity protein phosphatase 3-like"
"3","XM_022441565.1","protein modification process",0.000803235476504957,"GO:0006464","cellular protein modification process","BP","red","LOC111106754"," serine/threonine-protein kinase PAK 1-like"
"4","XM_022442202.1","protein modification process",0.000803235476504957,"GO:0006464","cellular protein modification process","BP","red","LOC111107163"," mitogen-activated protein kinase 14A-like"
"5","XM_022443470.1","protein modification process",0.000803235476504957,"GO:0006464","cellular protein modification process","BP","red","LOC111107995"," serine/threonine-protein kinase pim-3-like"
"6","XM_022444663.1","protein modification process",0.000803235476504957,"GO:0006464","cellular protein modification process","BP","red","LOC111108651"," mitogen-activated protein kinase 14A-like"
"7","XM_022446101.1","protein modification process",0.000803235476504957,"GO:0006464","cellular protein modification process","BP","red","LOC111109848"," low molecular weight phosphotyrosine protein phosphatase 1-like"
"8","XM_022446622.1","protein modification process",0.000803235476504957,"GO:0006464","cellular protein modification process","BP","red","LOC111110222"," dolichol-phosphate mannosyltransferase subunit 3-like"
"9","XM_022455537.1","protein modification process",0.000803235476504957,"GO:0006464","cellular protein modification process","BP","red","LOC111116508"," succinate dehydrogenase assembly factor 2-B, mitochondrial-like"
"10","XM_022458005.1","protein modification process",0.000803235476504957,"GO:0006464","cellular protein modification process","BP","red","LOC111118497"," cAMP-dependent protein kinase catalytic subunit"
"11","XM_022458344.1","protein-containing complex assembly",0.00622412399410088,"GO:0022618","ribonucleoprotein complex assembly","BP","red","LOC111118738"," ras GTPase-activating protein-binding protein 2-like"
"12","XM_022458865.1","mRNA metabolic process",0.00592426189089946,"GO:0006397","mRNA processing","BP","red","LOC111119055"," U6 snRNA-associated Sm-like protein LSm4"
"13","XM_022460052.1","protein modification process",0.000803235476504957,"GO:0006464","cellular protein modification process","BP","red","LOC111119650"," casein kinase I-like"
"14","XM_022460192.1","protein modification process",0.000803235476504957,"GO:0006464","cellular protein modification process","BP","red","LOC111119736"," rho-associated protein kinase 1-like"
"15","XM_022460831.1","protein modification process",0.000803235476504957,"GO:0006464","cellular protein modification process","BP","red","LOC111120127"," histone-arginine methyltransferase CARMER-like"
"16","XM_022461252.1","protein modification process",0.000803235476504957,"GO:0006464","cellular protein modification process","BP","red","LOC111120503"," beta-1,3-galactosyltransferase 5-like"
"17","XM_022462542.1","protein modification process",0.000803235476504957,"GO:0006464","cellular protein modification process","BP","red","LOC111121322"," COP9 signalosome complex subunit 1-like"
"18","XM_022464854.1","protein modification process",0.000803235476504957,"GO:0006464","cellular protein modification process","BP","red","LOC111122847"," COP9 signalosome complex subunit 8-like"
"19","XM_022467483.1","protein modification process",0.000803235476504957,"GO:0006464","cellular protein modification process","BP","red","LOC111124543"," serine/threonine kinase-like domain-containing protein STKLD1"
"20","XM_022468237.1","protein modification process",0.000803235476504957,"GO:0006464","cellular protein modification process","BP","red","LOC111124929"," glycogen synthase kinase-3 beta-like"
"21","XM_022469526.1","protein modification process",0.000803235476504957,"GO:0006464","cellular protein modification process","BP","red","LOC111125572"," CTD small phosphatase-like protein"
"22","XM_022469527.1","protein modification process",0.000803235476504957,"GO:0006464","cellular protein modification process","BP","red","LOC111125573"," small ubiquitin-related modifier 3-like"
"23","XM_022472915.1","protein modification process",0.000803235476504957,"GO:0006464","cellular protein modification process","BP","red","LOC111127645"," succinate dehydrogenase assembly factor 2-B, mitochondrial-like"
"24","XM_022472998.1","protein modification process",0.000803235476504957,"GO:0006464","cellular protein modification process","BP","red","LOC111127760"," ubiquitin carboxyl-terminal hydrolase 3-like"
"25","XM_022473298.1","protein modification process",0.000803235476504957,"GO:0006464","cellular protein modification process","BP","red","LOC111127970"," SUMO-activating enzyme subunit 1-like"
"26","XM_022473644.1","intracellular protein transport",0.0171286521234962,"GO:0006605","protein targeting","BP","red","LOC111128167"," mitochondrial import inner membrane translocase subunit TIM44-like"
"27","XM_022473966.1","protein modification process",0.000803235476504957,"GO:0006464","cellular protein modification process","BP","red","LOC111128382"," beta-1,3-galactosyltransferase 1-like"
"28","XM_022475041.1","protein modification process",0.000803235476504957,"GO:0006464","cellular protein modification process","BP","red","LOC111129006"," calcium-independent protein kinase C-like"
"29","XM_022475127.1","protein modification process",0.000803235476504957,"GO:0006464","cellular protein modification process","BP","red","LOC111129056"," MAP/microtubule affinity-regulating kinase 3-like"
"30","XM_022476783.1","protein modification process",0.000803235476504957,"GO:0006464","cellular protein modification process","BP","red","LOC111130086"," dual specificity protein phosphatase 10-like"
"31","XM_022477362.1","protein modification process",0.000803235476504957,"GO:0006464","cellular protein modification process","BP","red","LOC111130358"," E3 ubiquitin-protein ligase arih1-like"
"32","XM_022478071.1","mRNA metabolic process",0.00592426189089946,"GO:0006397","mRNA processing","BP","red","LOC111130828"," survival motor neuron protein-like"
"33","XM_022480101.1","mRNA metabolic process",0.00592426189089946,"GO:0006397","mRNA processing","BP","red","LOC111132304"," uncharacterized"
"34","XM_022480101.1","protein-containing complex assembly",0.00622412399410088,"GO:0022618","ribonucleoprotein complex assembly","BP","red","LOC111132304"," uncharacterized"
"35","XM_022480783.1","mRNA metabolic process",0.00592426189089946,"GO:0006397","mRNA processing","BP","red","LOC111132870"," pre-mRNA-processing factor 19-like"
"36","XM_022480783.1","protein modification process",0.000803235476504957,"GO:0006464","cellular protein modification process","BP","red","LOC111132870"," pre-mRNA-processing factor 19-like"
"37","XM_022481121.1","mRNA metabolic process",0.00592426189089946,"GO:0006397","mRNA processing","BP","red","LOC111133056"," pre-mRNA-splicing factor SPF27-like"
"38","XM_022481206.1","protein modification process",0.000803235476504957,"GO:0006464","cellular protein modification process","BP","red","LOC111133107"," tribbles homolog 2-like"
"39","XM_022482319.1","protein-containing complex assembly",0.00622412399410088,"GO:0022618","ribonucleoprotein complex assembly","BP","red","LOC111133705"," eukaryotic translation initiation factor 6-like"
"40","XM_022483216.1","protein modification process",0.000803235476504957,"GO:0006464","cellular protein modification process","BP","red","LOC111134306"," N-lysine methyltransferase KMT5A-like"
"41","XM_022486964.1","protein-containing complex assembly",0.00622412399410088,"GO:0022618","ribonucleoprotein complex assembly","BP","red","LOC111136254"," eukaryotic translation initiation factor 6-like"
"42","XM_022487602.1","protein modification process",0.000803235476504957,"GO:0006464","cellular protein modification process","BP","red","LOC111136622"," serine/threonine/tyrosine-interacting-like protein 1"
"43","XM_022488269.1","intracellular protein transport",0.0171286521234962,"GO:0006605","protein targeting","BP","red","LOC111137041"," mitochondrial intermembrane space import and assembly protein 40-like"
"44","XM_022488765.1","mRNA metabolic process",0.00592426189089946,"GO:0006397","mRNA processing","BP","red","LOC111137332"," cleavage and polyadenylation specificity factor subunit 5-like"
"45","XM_022490152.1","intracellular protein transport",0.0171286521234962,"GO:0006605","protein targeting","BP","red","LOC111138275"," mitochondrial import inner membrane translocase subunit Tim10-B-like"
"46","XR_002638695.1","protein modification process",0.000803235476504957,"GO:0006464","cellular protein modification process","BP","red","LOC111128209"," MAP/microtubule affinity-regulating kinase 3-like"
