"","TranscriptID","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","GeneID","Protein_name"
"1","XM_022432122.1","RNA binding",0.014900381477516,"GO:0008135","translation factor activity, RNA binding","MF","pink","LOC111100355"," eukaryotic peptide chain release factor subunit 1"
"2","XM_022432122.1","translation regulator activity",0.014900381477516,"GO:0008135","translation factor activity, RNA binding","MF","pink","LOC111100355"," eukaryotic peptide chain release factor subunit 1"
"3","XM_022439719.1","RNA binding",0.014900381477516,"GO:0008135","translation factor activity, RNA binding","MF","pink","LOC111105429"," eukaryotic translation initiation factor 1A-like"
"4","XM_022439719.1","translation regulator activity",0.014900381477516,"GO:0008135","translation factor activity, RNA binding","MF","pink","LOC111105429"," eukaryotic translation initiation factor 1A-like"
"5","XM_022453199.1","structural molecule activity",0.0299910901741286,"GO:0003735","structural constituent of ribosome","MF","pink","LOC111114718"," 60S acidic ribosomal protein P1-like"
"6","XM_022459435.1","structural molecule activity",0.0299910901741286,"GO:0003735","structural constituent of ribosome","MF","pink","LOC111119359"," 40S ribosomal protein S24-like"
"7","XM_022469477.1","structural molecule activity",0.0299910901741286,"GO:0003735","structural constituent of ribosome","MF","pink","LOC111125548"," 40S ribosomal protein S5"
"8","XM_022477895.1","RNA binding",0.014900381477516,"GO:0008135","translation factor activity, RNA binding","MF","pink","LOC111130699"," eukaryotic translation initiation factor 5-like"
"9","XM_022477895.1","translation regulator activity",0.014900381477516,"GO:0008135","translation factor activity, RNA binding","MF","pink","LOC111130699"," eukaryotic translation initiation factor 5-like"
"10","XM_022480126.1","structural molecule activity",0.0299910901741286,"GO:0003735","structural constituent of ribosome","MF","pink","LOC111132297"," 60S ribosomal protein L15-like"
"11","XM_022484840.1","structural molecule activity",0.0299910901741286,"GO:0003735","structural constituent of ribosome","MF","pink","LOC111135100"," 39S ribosomal protein L52, mitochondrial-like"
"12","XM_022488041.1","structural molecule activity",0.0299910901741286,"GO:0003735","structural constituent of ribosome","MF","pink","LOC111136890"," 39S ribosomal protein L47, mitochondrial-like"
