"","TranscriptID","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","GeneID","Protein_name"
"1","XM_022430394.1","RNA binding",1.1995405513317e-06,"GO:0008135","translation factor activity, RNA binding","MF","black","LOC111099053"," eukaryotic translation initiation factor 2 subunit 2-like"
"2","XM_022430394.1","RNA binding",4.34961143832313e-08,"GO:0019843","rRNA binding","MF","black","LOC111099053"," eukaryotic translation initiation factor 2 subunit 2-like"
"3","XM_022430394.1","translation regulator activity",1.1995405513317e-06,"GO:0008135","translation factor activity, RNA binding","MF","black","LOC111099053"," eukaryotic translation initiation factor 2 subunit 2-like"
"4","XM_022432795.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111100708"," 40S ribosomal protein S13-like"
"5","XM_022434060.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111101507"," 60S ribosomal protein L32-like"
"6","XM_022434493.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111101860"," 60S ribosomal protein L35a-like"
"7","XM_022435081.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111102380"," 40S ribosomal protein S4-like"
"8","XM_022435531.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111102683"," 60S ribosomal protein L44-like"
"9","XM_022436139.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111103110"," 60S ribosomal protein L13a-like"
"10","XM_022436230.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111103170"," 60S ribosomal protein L13a-like"
"11","XM_022437713.1","catalytic activity, acting on a pro...",0.0218630073942109,"GO:0008233","peptidase activity","MF","black","LOC111104018"," proteasome subunit alpha type-1-like"
"12","XM_022437713.1","hydrolase activity",0.0218630073942109,"GO:0008233","peptidase activity","MF","black","LOC111104018"," proteasome subunit alpha type-1-like"
"13","XM_022438304.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111104388"," 40S ribosomal protein S4-like"
"14","XM_022439982.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111105616"," 60S ribosomal protein L44-like"
"15","XM_022440951.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111106322"," 60S ribosomal protein L18a-like"
"16","XM_022441163.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111106468"," 40S ribosomal protein S23"
"17","XM_022442456.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111107317"," 40S ribosomal protein S23"
"18","XM_022443630.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111108088"," 28S ribosomal protein S14, mitochondrial-like"
"19","XM_022444817.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111108756"," 39S ribosomal protein L46, mitochondrial-like"
"20","XM_022448430.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111111438"," 60S ribosomal protein L27"
"21","XM_022449348.1","RNA binding",1.1995405513317e-06,"GO:0008135","translation factor activity, RNA binding","MF","black","LOC111112048"," elongation factor 1-beta-like"
"22","XM_022449348.1","RNA binding",4.34961143832313e-08,"GO:0019843","rRNA binding","MF","black","LOC111112048"," elongation factor 1-beta-like"
"23","XM_022449348.1","translation regulator activity",1.1995405513317e-06,"GO:0008135","translation factor activity, RNA binding","MF","black","LOC111112048"," elongation factor 1-beta-like"
"24","XM_022450107.1","RNA binding",4.34961143832313e-08,"GO:0019843","rRNA binding","MF","black","LOC111112573"," elongation factor 1-beta-like"
"25","XM_022450107.1","RNA binding",1.1995405513317e-06,"GO:0008135","translation factor activity, RNA binding","MF","black","LOC111112573"," elongation factor 1-beta-like"
"26","XM_022450107.1","translation regulator activity",1.1995405513317e-06,"GO:0008135","translation factor activity, RNA binding","MF","black","LOC111112573"," elongation factor 1-beta-like"
"27","XM_022451096.1","catalytic activity, acting on a pro...",0.0218630073942109,"GO:0008233","peptidase activity","MF","black","LOC111113113"," tryptase-2-like"
"28","XM_022451096.1","hydrolase activity",0.0218630073942109,"GO:0008233","peptidase activity","MF","black","LOC111113113"," tryptase-2-like"
"29","XM_022452387.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111114067"," 40S ribosomal protein S11-like"
"30","XM_022452966.1","hydrolase activity",0.0218630073942109,"GO:0008233","peptidase activity","MF","black","LOC111114594"," proteasome subunit beta type-3-like"
"31","XM_022452966.1","catalytic activity, acting on a pro...",0.0218630073942109,"GO:0008233","peptidase activity","MF","black","LOC111114594"," proteasome subunit beta type-3-like"
"32","XM_022452991.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111114610"," 60S ribosomal protein L37a"
"33","XM_022453248.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111114778"," 40S ribosomal protein S27-like"
"34","XM_022453609.1","hydrolase activity",0.0218630073942109,"GO:0008233","peptidase activity","MF","black","LOC111115040"," proteasome subunit beta type-3-like"
"35","XM_022453609.1","catalytic activity, acting on a pro...",0.0218630073942109,"GO:0008233","peptidase activity","MF","black","LOC111115040"," proteasome subunit beta type-3-like"
"36","XM_022453757.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111115132"," 60S ribosomal protein L37a"
"37","XM_022454936.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111115985"," 40S ribosomal protein S27-like"
"38","XM_022456059.1","catalytic activity, acting on a pro...",0.0218630073942109,"GO:0008233","peptidase activity","MF","black","LOC111116995"," proteasome subunit alpha type-2-like"
"39","XM_022456059.1","hydrolase activity",0.0218630073942109,"GO:0008233","peptidase activity","MF","black","LOC111116995"," proteasome subunit alpha type-2-like"
"40","XM_022457419.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111118104"," 60S ribosomal protein L23"
"41","XM_022457442.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111118126"," 40S ribosomal protein S9"
"42","XM_022457442.1","RNA binding",4.34961143832313e-08,"GO:0019843","rRNA binding","MF","black","LOC111118126"," 40S ribosomal protein S9"
"43","XM_022457442.1","RNA binding",1.1995405513317e-06,"GO:0008135","translation factor activity, RNA binding","MF","black","LOC111118126"," 40S ribosomal protein S9"
"44","XM_022457605.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111118248"," 40S ribosomal protein S12-like"
"45","XM_022457754.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111118348"," 40S ribosomal protein S15Aa"
"46","XM_022458026.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111118510"," 40S ribosomal protein S20"
"47","XM_022458870.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111119059"," 60S ribosomal protein L34-like"
"48","XM_022458920.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111119071"," 60S ribosomal protein L12-like"
"49","XM_022460201.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111119745"," 60S ribosomal protein L10-like"
"50","XM_022460338.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111119826"," 60S ribosomal protein L34-like"
"51","XM_022460564.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111119970"," 60S ribosomal protein L10-like"
"52","XM_022460725.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111120067"," 60S ribosomal protein L27a-like"
"53","XM_022460790.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111120109"," 60S ribosomal protein L3-like"
"54","XM_022461359.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111120557"," 40S ribosomal protein S14"
"55","XM_022461471.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111120619"," probable 60S ribosomal protein L37-A"
"56","XM_022462052.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111120976"," 40S ribosomal protein S2"
"57","XM_022462075.1","structural molecule activity",4.97380438177151e-117,"GO:0003735","structural constituent of ribosome","MF","black","LOC111120994"," 60S ribosomal protein L3-like"
"58","XM_022462079.1","catalytic activity, acting on a pro...",0.0218630073942109,"GO:0008233","peptidase activity","MF","black","LOC111120999"," proteasome subunit beta type-2-like"
"59","XM_022462079.1","hydrolase activity",0.0218630073942109,"GO:0008233","peptidase activity","MF","black","LOC111120999"," proteasome subunit beta type-2-like"
