"","TranscriptID","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","GeneID","Protein_name"
"1","XM_022430394.1","RNA binding",0.0100163229025745,"GO:0019843","rRNA binding","MF","salmon","LOC111099053"," eukaryotic translation initiation factor 2 subunit 2-like"
"2","XM_022430394.1","translation regulator activity",5.39385817231247e-09,"GO:0008135","translation factor activity, RNA binding","MF","salmon","LOC111099053"," eukaryotic translation initiation factor 2 subunit 2-like"
"3","XM_022430394.1","RNA binding",5.39385817231247e-09,"GO:0008135","translation factor activity, RNA binding","MF","salmon","LOC111099053"," eukaryotic translation initiation factor 2 subunit 2-like"
"4","XM_022431957.1","hydrolase activity",0.00792002724485304,"GO:0004386","helicase activity","MF","salmon","LOC111100268"," V-type proton ATPase subunit E-like"
"5","XM_022431957.1","hydrolase activity",4.95367838032264e-06,"GO:0016887","ATPase activity","MF","salmon","LOC111100268"," V-type proton ATPase subunit E-like"
"6","XM_022431957.1","hydrolase activity",1.71818546141149e-07,"GO:0008233","peptidase activity","MF","salmon","LOC111100268"," V-type proton ATPase subunit E-like"
"7","XM_022434141.1","hydrolase activity",0.00792002724485304,"GO:0004386","helicase activity","MF","salmon","LOC111101605"," putative aminopeptidase W07G4.4"
"8","XM_022434141.1","catalytic activity, acting on a pro...",1.71818546141149e-07,"GO:0008233","peptidase activity","MF","salmon","LOC111101605"," putative aminopeptidase W07G4.4"
"9","XM_022434141.1","hydrolase activity",1.71818546141149e-07,"GO:0008233","peptidase activity","MF","salmon","LOC111101605"," putative aminopeptidase W07G4.4"
"10","XM_022434141.1","hydrolase activity",4.95367838032264e-06,"GO:0016887","ATPase activity","MF","salmon","LOC111101605"," putative aminopeptidase W07G4.4"
"11","XM_022434896.1","hydrolase activity",0.00792002724485304,"GO:0004386","helicase activity","MF","salmon","LOC111102238"," probable signal peptidase complex subunit 2"
"12","XM_022434896.1","hydrolase activity",1.71818546141149e-07,"GO:0008233","peptidase activity","MF","salmon","LOC111102238"," probable signal peptidase complex subunit 2"
"13","XM_022434896.1","hydrolase activity",4.95367838032264e-06,"GO:0016887","ATPase activity","MF","salmon","LOC111102238"," probable signal peptidase complex subunit 2"
"14","XM_022434896.1","catalytic activity, acting on a pro...",1.71818546141149e-07,"GO:0008233","peptidase activity","MF","salmon","LOC111102238"," probable signal peptidase complex subunit 2"
"15","XM_022437659.1","transferase activity",0.0382302384264414,"GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups","MF","salmon","LOC111103987"," glutathione S-transferase P 1-like"
"16","XM_022437659.1","transferase activity",0.00376786835377185,"GO:0016779","nucleotidyltransferase activity","MF","salmon","LOC111103987"," glutathione S-transferase P 1-like"
"17","XM_022437713.1","hydrolase activity",0.00792002724485304,"GO:0004386","helicase activity","MF","salmon","LOC111104018"," proteasome subunit alpha type-1-like"
"18","XM_022437713.1","hydrolase activity",1.71818546141149e-07,"GO:0008233","peptidase activity","MF","salmon","LOC111104018"," proteasome subunit alpha type-1-like"
"19","XM_022437713.1","hydrolase activity",4.95367838032264e-06,"GO:0016887","ATPase activity","MF","salmon","LOC111104018"," proteasome subunit alpha type-1-like"
"20","XM_022437713.1","catalytic activity, acting on a pro...",1.71818546141149e-07,"GO:0008233","peptidase activity","MF","salmon","LOC111104018"," proteasome subunit alpha type-1-like"
"21","XM_022440672.1","hydrolase activity",1.71818546141149e-07,"GO:0008233","peptidase activity","MF","salmon","LOC111106127"," ATP synthase subunit gamma, mitochondrial-like"
"22","XM_022440672.1","hydrolase activity",4.95367838032264e-06,"GO:0016887","ATPase activity","MF","salmon","LOC111106127"," ATP synthase subunit gamma, mitochondrial-like"
"23","XM_022440672.1","hydrolase activity",0.00792002724485304,"GO:0004386","helicase activity","MF","salmon","LOC111106127"," ATP synthase subunit gamma, mitochondrial-like"
"24","XM_022443630.1","structural molecule activity",1.4255064905276e-06,"GO:0003735","structural constituent of ribosome","MF","salmon","LOC111108088"," 28S ribosomal protein S14, mitochondrial-like"
"25","XM_022443829.1","hydrolase activity",0.00792002724485304,"GO:0004386","helicase activity","MF","salmon","LOC111108182"," proteasome subunit alpha type-5-like"
"26","XM_022443829.1","catalytic activity, acting on a pro...",1.71818546141149e-07,"GO:0008233","peptidase activity","MF","salmon","LOC111108182"," proteasome subunit alpha type-5-like"
"27","XM_022443829.1","hydrolase activity",1.71818546141149e-07,"GO:0008233","peptidase activity","MF","salmon","LOC111108182"," proteasome subunit alpha type-5-like"
"28","XM_022443829.1","hydrolase activity",4.95367838032264e-06,"GO:0016887","ATPase activity","MF","salmon","LOC111108182"," proteasome subunit alpha type-5-like"
"29","XM_022444817.1","structural molecule activity",1.4255064905276e-06,"GO:0003735","structural constituent of ribosome","MF","salmon","LOC111108756"," 39S ribosomal protein L46, mitochondrial-like"
"30","XM_022446252.1","transferase activity",0.00376786835377185,"GO:0016779","nucleotidyltransferase activity","MF","salmon","LOC111109968"," DNA-directed RNA polymerases I and III subunit RPAC2-like"
"31","XM_022446252.1","transferase activity",0.0382302384264414,"GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups","MF","salmon","LOC111109968"," DNA-directed RNA polymerases I and III subunit RPAC2-like"
"32","XM_022447206.1","hydrolase activity",0.00792002724485304,"GO:0004386","helicase activity","MF","salmon","LOC111110631"," ATP-binding cassette sub-family F member 1-like"
"33","XM_022447206.1","hydrolase activity",4.95367838032264e-06,"GO:0016887","ATPase activity","MF","salmon","LOC111110631"," ATP-binding cassette sub-family F member 1-like"
"34","XM_022447206.1","hydrolase activity",1.71818546141149e-07,"GO:0008233","peptidase activity","MF","salmon","LOC111110631"," ATP-binding cassette sub-family F member 1-like"
"35","XM_022450613.1","hydrolase activity",1.71818546141149e-07,"GO:0008233","peptidase activity","MF","salmon","LOC111112807"," ATP-binding cassette sub-family F member 2-like"
"36","XM_022450613.1","hydrolase activity",0.00792002724485304,"GO:0004386","helicase activity","MF","salmon","LOC111112807"," ATP-binding cassette sub-family F member 2-like"
"37","XM_022450613.1","hydrolase activity",4.95367838032264e-06,"GO:0016887","ATPase activity","MF","salmon","LOC111112807"," ATP-binding cassette sub-family F member 2-like"
"38","XM_022452966.1","hydrolase activity",4.95367838032264e-06,"GO:0016887","ATPase activity","MF","salmon","LOC111114594"," proteasome subunit beta type-3-like"
"39","XM_022452966.1","hydrolase activity",1.71818546141149e-07,"GO:0008233","peptidase activity","MF","salmon","LOC111114594"," proteasome subunit beta type-3-like"
"40","XM_022452966.1","hydrolase activity",0.00792002724485304,"GO:0004386","helicase activity","MF","salmon","LOC111114594"," proteasome subunit beta type-3-like"
"41","XM_022452966.1","catalytic activity, acting on a pro...",1.71818546141149e-07,"GO:0008233","peptidase activity","MF","salmon","LOC111114594"," proteasome subunit beta type-3-like"
"42","XM_022453199.1","structural molecule activity",1.4255064905276e-06,"GO:0003735","structural constituent of ribosome","MF","salmon","LOC111114718"," 60S acidic ribosomal protein P1-like"
"43","XM_022453609.1","hydrolase activity",1.71818546141149e-07,"GO:0008233","peptidase activity","MF","salmon","LOC111115040"," proteasome subunit beta type-3-like"
"44","XM_022453609.1","catalytic activity, acting on a pro...",1.71818546141149e-07,"GO:0008233","peptidase activity","MF","salmon","LOC111115040"," proteasome subunit beta type-3-like"
"45","XM_022453609.1","hydrolase activity",0.00792002724485304,"GO:0004386","helicase activity","MF","salmon","LOC111115040"," proteasome subunit beta type-3-like"
"46","XM_022453609.1","hydrolase activity",4.95367838032264e-06,"GO:0016887","ATPase activity","MF","salmon","LOC111115040"," proteasome subunit beta type-3-like"
"47","XM_022454820.1","catalytic activity, acting on a pro...",1.71818546141149e-07,"GO:0008233","peptidase activity","MF","salmon","LOC111115908"," probable proline iminopeptidase"
"48","XM_022454820.1","hydrolase activity",1.71818546141149e-07,"GO:0008233","peptidase activity","MF","salmon","LOC111115908"," probable proline iminopeptidase"
"49","XM_022454820.1","hydrolase activity",0.00792002724485304,"GO:0004386","helicase activity","MF","salmon","LOC111115908"," probable proline iminopeptidase"
"50","XM_022454820.1","hydrolase activity",4.95367838032264e-06,"GO:0016887","ATPase activity","MF","salmon","LOC111115908"," probable proline iminopeptidase"
