"","TranscriptID","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","GeneID","Protein_name"
"1","XM_022430394.1","translation regulator activity",7.54437999392874e-08,"GO:0008135","translation factor activity, RNA binding","MF","salmon","LOC111099053"," eukaryotic translation initiation factor 2 subunit 2-like"
"2","XM_022430734.1","catalytic activity",2.03790296856715e-08,"GO:0016853","isomerase activity","MF","salmon","LOC111099454"," GDP-L-fucose synthase-like"
"3","XM_022430734.1","catalytic activity",7.16144733470099e-06,"GO:0008233","peptidase activity","MF","salmon","LOC111099454"," GDP-L-fucose synthase-like"
"4","XM_022430734.1","catalytic activity",0.0455336643796636,"GO:0003924","GTPase activity","MF","salmon","LOC111099454"," GDP-L-fucose synthase-like"
"5","XM_022430734.1","catalytic activity",0.0308488423179248,"GO:0016829","lyase activity","MF","salmon","LOC111099454"," GDP-L-fucose synthase-like"
"6","XM_022430734.1","catalytic activity",0.00336277504498685,"GO:0004386","helicase activity","MF","salmon","LOC111099454"," GDP-L-fucose synthase-like"
"7","XM_022430734.1","catalytic activity",9.22317697861691e-05,"GO:0016887","ATP hydrolysis activity","MF","salmon","LOC111099454"," GDP-L-fucose synthase-like"
"8","XM_022430734.1","catalytic activity",0.0218756814960439,"GO:0016779","nucleotidyltransferase activity","MF","salmon","LOC111099454"," GDP-L-fucose synthase-like"
"9","XM_022430734.1","catalytic activity",1.22022287904307e-06,"GO:0016491","oxidoreductase activity","MF","salmon","LOC111099454"," GDP-L-fucose synthase-like"
"10","XM_022430734.1","catalytic activity",0.0144377384492673,"GO:0016874","ligase activity","MF","salmon","LOC111099454"," GDP-L-fucose synthase-like"
"11","XM_022432557.1","catalytic activity",0.0455336643796636,"GO:0003924","GTPase activity","MF","salmon","LOC111100560"," arachidonate 5-lipoxygenase-like"
"12","XM_022432557.1","catalytic activity",0.0144377384492673,"GO:0016874","ligase activity","MF","salmon","LOC111100560"," arachidonate 5-lipoxygenase-like"
"13","XM_022432557.1","catalytic activity",0.0308488423179248,"GO:0016829","lyase activity","MF","salmon","LOC111100560"," arachidonate 5-lipoxygenase-like"
"14","XM_022432557.1","catalytic activity",1.22022287904307e-06,"GO:0016491","oxidoreductase activity","MF","salmon","LOC111100560"," arachidonate 5-lipoxygenase-like"
"15","XM_022432557.1","catalytic activity",0.00336277504498685,"GO:0004386","helicase activity","MF","salmon","LOC111100560"," arachidonate 5-lipoxygenase-like"
"16","XM_022432557.1","catalytic activity",9.22317697861691e-05,"GO:0016887","ATP hydrolysis activity","MF","salmon","LOC111100560"," arachidonate 5-lipoxygenase-like"
"17","XM_022432557.1","catalytic activity",0.0218756814960439,"GO:0016779","nucleotidyltransferase activity","MF","salmon","LOC111100560"," arachidonate 5-lipoxygenase-like"
"18","XM_022432557.1","catalytic activity",2.03790296856715e-08,"GO:0016853","isomerase activity","MF","salmon","LOC111100560"," arachidonate 5-lipoxygenase-like"
"19","XM_022432557.1","catalytic activity",7.16144733470099e-06,"GO:0008233","peptidase activity","MF","salmon","LOC111100560"," arachidonate 5-lipoxygenase-like"
"20","XM_022434571.1","catalytic activity",0.00336277504498685,"GO:0004386","helicase activity","MF","salmon","LOC111101916"," isocitrate dehydrogenase [NADP] cytoplasmic-like"
"21","XM_022434571.1","catalytic activity",0.0455336643796636,"GO:0003924","GTPase activity","MF","salmon","LOC111101916"," isocitrate dehydrogenase [NADP] cytoplasmic-like"
"22","XM_022434571.1","catalytic activity",0.0218756814960439,"GO:0016779","nucleotidyltransferase activity","MF","salmon","LOC111101916"," isocitrate dehydrogenase [NADP] cytoplasmic-like"
"23","XM_022434571.1","catalytic activity",0.0308488423179248,"GO:0016829","lyase activity","MF","salmon","LOC111101916"," isocitrate dehydrogenase [NADP] cytoplasmic-like"
"24","XM_022434571.1","catalytic activity",2.03790296856715e-08,"GO:0016853","isomerase activity","MF","salmon","LOC111101916"," isocitrate dehydrogenase [NADP] cytoplasmic-like"
"25","XM_022434571.1","catalytic activity",7.16144733470099e-06,"GO:0008233","peptidase activity","MF","salmon","LOC111101916"," isocitrate dehydrogenase [NADP] cytoplasmic-like"
"26","XM_022434571.1","catalytic activity",1.22022287904307e-06,"GO:0016491","oxidoreductase activity","MF","salmon","LOC111101916"," isocitrate dehydrogenase [NADP] cytoplasmic-like"
"27","XM_022434571.1","catalytic activity",9.22317697861691e-05,"GO:0016887","ATP hydrolysis activity","MF","salmon","LOC111101916"," isocitrate dehydrogenase [NADP] cytoplasmic-like"
"28","XM_022434571.1","catalytic activity",0.0144377384492673,"GO:0016874","ligase activity","MF","salmon","LOC111101916"," isocitrate dehydrogenase [NADP] cytoplasmic-like"
"29","XM_022434896.1","catalytic activity",0.00336277504498685,"GO:0004386","helicase activity","MF","salmon","LOC111102238"," probable signal peptidase complex subunit 2"
"30","XM_022434896.1","catalytic activity",0.0218756814960439,"GO:0016779","nucleotidyltransferase activity","MF","salmon","LOC111102238"," probable signal peptidase complex subunit 2"
"31","XM_022434896.1","catalytic activity",2.03790296856715e-08,"GO:0016853","isomerase activity","MF","salmon","LOC111102238"," probable signal peptidase complex subunit 2"
"32","XM_022434896.1","catalytic activity",1.22022287904307e-06,"GO:0016491","oxidoreductase activity","MF","salmon","LOC111102238"," probable signal peptidase complex subunit 2"
"33","XM_022434896.1","hydrolase activity",0.0455336643796636,"GO:0003924","GTPase activity","MF","salmon","LOC111102238"," probable signal peptidase complex subunit 2"
"34","XM_022434896.1","catalytic activity",0.0308488423179248,"GO:0016829","lyase activity","MF","salmon","LOC111102238"," probable signal peptidase complex subunit 2"
"35","XM_022434896.1","catalytic activity",9.22317697861691e-05,"GO:0016887","ATP hydrolysis activity","MF","salmon","LOC111102238"," probable signal peptidase complex subunit 2"
"36","XM_022434896.1","catalytic activity",7.16144733470099e-06,"GO:0008233","peptidase activity","MF","salmon","LOC111102238"," probable signal peptidase complex subunit 2"
"37","XM_022434896.1","catalytic activity, acting on a protein",7.16144733470099e-06,"GO:0008233","peptidase activity","MF","salmon","LOC111102238"," probable signal peptidase complex subunit 2"
"38","XM_022434896.1","hydrolase activity",9.22317697861691e-05,"GO:0016887","ATP hydrolysis activity","MF","salmon","LOC111102238"," probable signal peptidase complex subunit 2"
"39","XM_022434896.1","hydrolase activity",7.16144733470099e-06,"GO:0008233","peptidase activity","MF","salmon","LOC111102238"," probable signal peptidase complex subunit 2"
"40","XM_022434896.1","catalytic activity",0.0455336643796636,"GO:0003924","GTPase activity","MF","salmon","LOC111102238"," probable signal peptidase complex subunit 2"
"41","XM_022434896.1","catalytic activity",0.0144377384492673,"GO:0016874","ligase activity","MF","salmon","LOC111102238"," probable signal peptidase complex subunit 2"
"42","XM_022437547.1","catalytic activity",0.00336277504498685,"GO:0004386","helicase activity","MF","salmon","LOC111103926"," eukaryotic translation initiation factor 2 subunit 3-like"
"43","XM_022437547.1","catalytic activity",2.03790296856715e-08,"GO:0016853","isomerase activity","MF","salmon","LOC111103926"," eukaryotic translation initiation factor 2 subunit 3-like"
"44","XM_022437547.1","catalytic activity",0.0308488423179248,"GO:0016829","lyase activity","MF","salmon","LOC111103926"," eukaryotic translation initiation factor 2 subunit 3-like"
"45","XM_022437547.1","catalytic activity",7.16144733470099e-06,"GO:0008233","peptidase activity","MF","salmon","LOC111103926"," eukaryotic translation initiation factor 2 subunit 3-like"
"46","XM_022437547.1","catalytic activity",9.22317697861691e-05,"GO:0016887","ATP hydrolysis activity","MF","salmon","LOC111103926"," eukaryotic translation initiation factor 2 subunit 3-like"
"47","XM_022437547.1","catalytic activity",0.0218756814960439,"GO:0016779","nucleotidyltransferase activity","MF","salmon","LOC111103926"," eukaryotic translation initiation factor 2 subunit 3-like"
"48","XM_022437547.1","hydrolase activity",7.16144733470099e-06,"GO:0008233","peptidase activity","MF","salmon","LOC111103926"," eukaryotic translation initiation factor 2 subunit 3-like"
"49","XM_022437547.1","catalytic activity",0.0455336643796636,"GO:0003924","GTPase activity","MF","salmon","LOC111103926"," eukaryotic translation initiation factor 2 subunit 3-like"
"50","XM_022437547.1","catalytic activity",0.0144377384492673,"GO:0016874","ligase activity","MF","salmon","LOC111103926"," eukaryotic translation initiation factor 2 subunit 3-like"
"51","XM_022437547.1","catalytic activity",1.22022287904307e-06,"GO:0016491","oxidoreductase activity","MF","salmon","LOC111103926"," eukaryotic translation initiation factor 2 subunit 3-like"
"52","XM_022437547.1","hydrolase activity",0.0455336643796636,"GO:0003924","GTPase activity","MF","salmon","LOC111103926"," eukaryotic translation initiation factor 2 subunit 3-like"
"53","XM_022437547.1","hydrolase activity",9.22317697861691e-05,"GO:0016887","ATP hydrolysis activity","MF","salmon","LOC111103926"," eukaryotic translation initiation factor 2 subunit 3-like"
"54","XM_022437713.1","hydrolase activity",0.0455336643796636,"GO:0003924","GTPase activity","MF","salmon","LOC111104018"," proteasome subunit alpha type-1-like"
"55","XM_022437713.1","catalytic activity",0.0308488423179248,"GO:0016829","lyase activity","MF","salmon","LOC111104018"," proteasome subunit alpha type-1-like"
