"","TranscriptID","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","GeneID","Protein_name"
"1","XM_022430415.1","catalytic activity",1.1367262683362e-07,"GO:0016887","ATP hydrolysis activity","MF","turquoise","LOC111099067"," pre-rRNA processing protein FTSJ3-like"
"2","XM_022430415.1","catalytic activity",0.0393539141761471,"GO:0008168","methyltransferase activity","MF","turquoise","LOC111099067"," pre-rRNA processing protein FTSJ3-like"
"3","XM_022430415.1","catalytic activity",0.000145425564478654,"GO:0016874","ligase activity","MF","turquoise","LOC111099067"," pre-rRNA processing protein FTSJ3-like"
"4","XM_022430415.1","transferase activity",0.0393539141761471,"GO:0008168","methyltransferase activity","MF","turquoise","LOC111099067"," pre-rRNA processing protein FTSJ3-like"
"5","XM_022430415.1","catalytic activity",1.45679479880485e-05,"GO:0016853","isomerase activity","MF","turquoise","LOC111099067"," pre-rRNA processing protein FTSJ3-like"
"6","XM_022430415.1","catalytic activity",2.65553580572052e-05,"GO:0016491","oxidoreductase activity","MF","turquoise","LOC111099067"," pre-rRNA processing protein FTSJ3-like"
"7","XM_022430438.1","molecular function regulator activity",0.00589655244129425,"GO:0030234","enzyme regulator activity","MF","turquoise","LOC111099081"," grpE protein homolog 1, mitochondrial-like"
"8","XM_022430529.1","catalytic activity",0.000145425564478654,"GO:0016874","ligase activity","MF","turquoise","LOC111099143"," glyceraldehyde-3-phosphate dehydrogenase-like"
"9","XM_022430529.1","catalytic activity",1.1367262683362e-07,"GO:0016887","ATP hydrolysis activity","MF","turquoise","LOC111099143"," glyceraldehyde-3-phosphate dehydrogenase-like"
"10","XM_022430529.1","catalytic activity",2.65553580572052e-05,"GO:0016491","oxidoreductase activity","MF","turquoise","LOC111099143"," glyceraldehyde-3-phosphate dehydrogenase-like"
"11","XM_022430529.1","catalytic activity",1.45679479880485e-05,"GO:0016853","isomerase activity","MF","turquoise","LOC111099143"," glyceraldehyde-3-phosphate dehydrogenase-like"
"12","XM_022430529.1","catalytic activity",0.0393539141761471,"GO:0008168","methyltransferase activity","MF","turquoise","LOC111099143"," glyceraldehyde-3-phosphate dehydrogenase-like"
"13","XM_022430893.1","molecular function regulator activity",0.00589655244129425,"GO:0030234","enzyme regulator activity","MF","turquoise","LOC111099573"," 26S proteasome non-ATPase regulatory subunit 2-like"
"14","XM_022431233.1","catalytic activity",1.1367262683362e-07,"GO:0016887","ATP hydrolysis activity","MF","turquoise","LOC111099775"," peroxidase-like protein"
"15","XM_022431233.1","catalytic activity",0.000145425564478654,"GO:0016874","ligase activity","MF","turquoise","LOC111099775"," peroxidase-like protein"
"16","XM_022431233.1","catalytic activity",0.0393539141761471,"GO:0008168","methyltransferase activity","MF","turquoise","LOC111099775"," peroxidase-like protein"
"17","XM_022431233.1","catalytic activity",2.65553580572052e-05,"GO:0016491","oxidoreductase activity","MF","turquoise","LOC111099775"," peroxidase-like protein"
"18","XM_022431233.1","catalytic activity",1.45679479880485e-05,"GO:0016853","isomerase activity","MF","turquoise","LOC111099775"," peroxidase-like protein"
"19","XM_022431972.1","catalytic activity",1.45679479880485e-05,"GO:0016853","isomerase activity","MF","turquoise","LOC111100279"," histone-lysine N-methyltransferase NSD2-like"
"20","XM_022431972.1","catalytic activity",2.65553580572052e-05,"GO:0016491","oxidoreductase activity","MF","turquoise","LOC111100279"," histone-lysine N-methyltransferase NSD2-like"
"21","XM_022431972.1","catalytic activity",0.0393539141761471,"GO:0008168","methyltransferase activity","MF","turquoise","LOC111100279"," histone-lysine N-methyltransferase NSD2-like"
"22","XM_022431972.1","catalytic activity",0.000145425564478654,"GO:0016874","ligase activity","MF","turquoise","LOC111100279"," histone-lysine N-methyltransferase NSD2-like"
"23","XM_022431972.1","catalytic activity",1.1367262683362e-07,"GO:0016887","ATP hydrolysis activity","MF","turquoise","LOC111100279"," histone-lysine N-methyltransferase NSD2-like"
"24","XM_022431972.1","transferase activity",0.0393539141761471,"GO:0008168","methyltransferase activity","MF","turquoise","LOC111100279"," histone-lysine N-methyltransferase NSD2-like"
"25","XM_022432119.1","catalytic activity",2.65553580572052e-05,"GO:0016491","oxidoreductase activity","MF","turquoise","LOC111100351"," probable phosphoglycerate mutase"
"26","XM_022432119.1","catalytic activity",0.000145425564478654,"GO:0016874","ligase activity","MF","turquoise","LOC111100351"," probable phosphoglycerate mutase"
"27","XM_022432119.1","catalytic activity",1.1367262683362e-07,"GO:0016887","ATP hydrolysis activity","MF","turquoise","LOC111100351"," probable phosphoglycerate mutase"
"28","XM_022432119.1","catalytic activity",0.0393539141761471,"GO:0008168","methyltransferase activity","MF","turquoise","LOC111100351"," probable phosphoglycerate mutase"
"29","XM_022432119.1","catalytic activity",1.45679479880485e-05,"GO:0016853","isomerase activity","MF","turquoise","LOC111100351"," probable phosphoglycerate mutase"
"30","XM_022432122.1","translation regulator activity",8.23496735471276e-10,"GO:0008135","translation factor activity, RNA binding","MF","turquoise","LOC111100355"," eukaryotic peptide chain release factor subunit 1"
"31","XM_022433442.1","catalytic activity",0.0393539141761471,"GO:0008168","methyltransferase activity","MF","turquoise","LOC111101124"," V-type proton ATPase subunit E-like"
"32","XM_022433442.1","catalytic activity",2.65553580572052e-05,"GO:0016491","oxidoreductase activity","MF","turquoise","LOC111101124"," V-type proton ATPase subunit E-like"
"33","XM_022433442.1","hydrolase activity",1.1367262683362e-07,"GO:0016887","ATP hydrolysis activity","MF","turquoise","LOC111101124"," V-type proton ATPase subunit E-like"
"34","XM_022433442.1","ATP-dependent activity",1.1367262683362e-07,"GO:0016887","ATP hydrolysis activity","MF","turquoise","LOC111101124"," V-type proton ATPase subunit E-like"
"35","XM_022433442.1","catalytic activity",0.000145425564478654,"GO:0016874","ligase activity","MF","turquoise","LOC111101124"," V-type proton ATPase subunit E-like"
"36","XM_022433442.1","catalytic activity",1.45679479880485e-05,"GO:0016853","isomerase activity","MF","turquoise","LOC111101124"," V-type proton ATPase subunit E-like"
"37","XM_022433442.1","catalytic activity",1.1367262683362e-07,"GO:0016887","ATP hydrolysis activity","MF","turquoise","LOC111101124"," V-type proton ATPase subunit E-like"
