"","TranscriptID","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","GeneID","Protein_name"
"1","XM_022432807.1","catalytic activity",0.047399445779986,"GO:0008233","peptidase activity","MF","blue","LOC111100724"," amine oxidase [flavin-containing] B-like"
"2","XM_022432807.1","catalytic activity",0.00991493623935435,"GO:0016491","oxidoreductase activity","MF","blue","LOC111100724"," amine oxidase [flavin-containing] B-like"
"3","XM_022432807.1","catalytic activity",6.52896993695165e-05,"GO:0016798","hydrolase activity, acting on glycosyl bonds","MF","blue","LOC111100724"," amine oxidase [flavin-containing] B-like"
"4","XM_022433002.1","catalytic activity",0.047399445779986,"GO:0008233","peptidase activity","MF","blue","LOC111100849"," lysozyme 3"
"5","XM_022433002.1","catalytic activity",6.52896993695165e-05,"GO:0016798","hydrolase activity, acting on glycosyl bonds","MF","blue","LOC111100849"," lysozyme 3"
"6","XM_022433002.1","hydrolase activity",6.52896993695165e-05,"GO:0016798","hydrolase activity, acting on glycosyl bonds","MF","blue","LOC111100849"," lysozyme 3"
"7","XM_022433002.1","hydrolase activity",0.047399445779986,"GO:0008233","peptidase activity","MF","blue","LOC111100849"," lysozyme 3"
"8","XM_022433002.1","catalytic activity",0.00991493623935435,"GO:0016491","oxidoreductase activity","MF","blue","LOC111100849"," lysozyme 3"
"9","XM_022433990.1","catalytic activity",0.047399445779986,"GO:0008233","peptidase activity","MF","blue","LOC111101481"," transmembrane protease serine 3-like"
"10","XM_022433990.1","catalytic activity",6.52896993695165e-05,"GO:0016798","hydrolase activity, acting on glycosyl bonds","MF","blue","LOC111101481"," transmembrane protease serine 3-like"
"11","XM_022433990.1","catalytic activity, acting on a protein",0.047399445779986,"GO:0008233","peptidase activity","MF","blue","LOC111101481"," transmembrane protease serine 3-like"
"12","XM_022433990.1","hydrolase activity",0.047399445779986,"GO:0008233","peptidase activity","MF","blue","LOC111101481"," transmembrane protease serine 3-like"
"13","XM_022433990.1","hydrolase activity",6.52896993695165e-05,"GO:0016798","hydrolase activity, acting on glycosyl bonds","MF","blue","LOC111101481"," transmembrane protease serine 3-like"
"14","XM_022433990.1","catalytic activity",0.00991493623935435,"GO:0016491","oxidoreductase activity","MF","blue","LOC111101481"," transmembrane protease serine 3-like"
"15","XM_022435482.1","catalytic activity",0.047399445779986,"GO:0008233","peptidase activity","MF","blue","LOC111102659"," uncharacterized"
"16","XM_022435482.1","catalytic activity",0.00991493623935435,"GO:0016491","oxidoreductase activity","MF","blue","LOC111102659"," uncharacterized"
"17","XM_022435482.1","catalytic activity",6.52896993695165e-05,"GO:0016798","hydrolase activity, acting on glycosyl bonds","MF","blue","LOC111102659"," uncharacterized"
"18","XM_022435531.1","structural molecule activity",0.0404101229534455,"GO:0003735","structural constituent of ribosome","MF","blue","LOC111102683"," 60S ribosomal protein L44-like"
"19","XM_022437764.1","catalytic activity",6.52896993695165e-05,"GO:0016798","hydrolase activity, acting on glycosyl bonds","MF","blue","LOC111104054"," sorbitol dehydrogenase-like"
"20","XM_022437764.1","catalytic activity",0.047399445779986,"GO:0008233","peptidase activity","MF","blue","LOC111104054"," sorbitol dehydrogenase-like"
"21","XM_022437764.1","catalytic activity",0.00991493623935435,"GO:0016491","oxidoreductase activity","MF","blue","LOC111104054"," sorbitol dehydrogenase-like"
"22","XM_022438161.1","catalytic activity",0.047399445779986,"GO:0008233","peptidase activity","MF","blue","LOC111104295"," monomeric sarcosine oxidase-like"
"23","XM_022438161.1","catalytic activity",0.00991493623935435,"GO:0016491","oxidoreductase activity","MF","blue","LOC111104295"," monomeric sarcosine oxidase-like"
"24","XM_022438161.1","catalytic activity",6.52896993695165e-05,"GO:0016798","hydrolase activity, acting on glycosyl bonds","MF","blue","LOC111104295"," monomeric sarcosine oxidase-like"
"25","XM_022438778.1","molecular function regulator activity",0.000176447388122155,"GO:0030234","enzyme regulator activity","MF","blue","LOC111104696"," cystatin-A-like"
"26","XM_022440677.1","molecular function regulator activity",0.000176447388122155,"GO:0030234","enzyme regulator activity","MF","blue","LOC111106132"," metalloproteinase inhibitor 3-like"
"27","XM_022442456.1","structural molecule activity",0.0404101229534455,"GO:0003735","structural constituent of ribosome","MF","blue","LOC111107317"," 40S ribosomal protein S23"
"28","XM_022442719.1","molecular function regulator activity",0.000176447388122155,"GO:0030234","enzyme regulator activity","MF","blue","LOC111107495"," elastin-like"
"29","XM_022442725.1","molecular function regulator activity",0.000176447388122155,"GO:0030234","enzyme regulator activity","MF","blue","LOC111107500"," elastin-like"
"30","XM_022445794.1","molecular function regulator activity",0.000176447388122155,"GO:0030234","enzyme regulator activity","MF","blue","LOC111109602"," elastin-like"
"31","XM_022446722.1","catalytic activity",0.047399445779986,"GO:0008233","peptidase activity","MF","blue","LOC111110293"," lysozyme 3-like"
"32","XM_022446722.1","hydrolase activity",6.52896993695165e-05,"GO:0016798","hydrolase activity, acting on glycosyl bonds","MF","blue","LOC111110293"," lysozyme 3-like"
"33","XM_022446722.1","catalytic activity",6.52896993695165e-05,"GO:0016798","hydrolase activity, acting on glycosyl bonds","MF","blue","LOC111110293"," lysozyme 3-like"
"34","XM_022446722.1","hydrolase activity",0.047399445779986,"GO:0008233","peptidase activity","MF","blue","LOC111110293"," lysozyme 3-like"
"35","XM_022446722.1","catalytic activity",0.00991493623935435,"GO:0016491","oxidoreductase activity","MF","blue","LOC111110293"," lysozyme 3-like"
"36","XM_022448200.1","catalytic activity",0.047399445779986,"GO:0008233","peptidase activity","MF","blue","LOC111111308"," transmembrane protease serine 3-like"
"37","XM_022448200.1","catalytic activity, acting on a protein",0.047399445779986,"GO:0008233","peptidase activity","MF","blue","LOC111111308"," transmembrane protease serine 3-like"
"38","XM_022448200.1","hydrolase activity",6.52896993695165e-05,"GO:0016798","hydrolase activity, acting on glycosyl bonds","MF","blue","LOC111111308"," transmembrane protease serine 3-like"
"39","XM_022448200.1","hydrolase activity",0.047399445779986,"GO:0008233","peptidase activity","MF","blue","LOC111111308"," transmembrane protease serine 3-like"
"40","XM_022448200.1","catalytic activity",6.52896993695165e-05,"GO:0016798","hydrolase activity, acting on glycosyl bonds","MF","blue","LOC111111308"," transmembrane protease serine 3-like"
"41","XM_022448200.1","catalytic activity",0.00991493623935435,"GO:0016491","oxidoreductase activity","MF","blue","LOC111111308"," transmembrane protease serine 3-like"
"42","XM_022448615.1","catalytic activity, acting on a protein",0.047399445779986,"GO:0008233","peptidase activity","MF","blue","LOC111111564"," cathepsin B-like"
"43","XM_022448615.1","catalytic activity",6.52896993695165e-05,"GO:0016798","hydrolase activity, acting on glycosyl bonds","MF","blue","LOC111111564"," cathepsin B-like"
"44","XM_022448615.1","hydrolase activity",0.047399445779986,"GO:0008233","peptidase activity","MF","blue","LOC111111564"," cathepsin B-like"
"45","XM_022448615.1","catalytic activity",0.00991493623935435,"GO:0016491","oxidoreductase activity","MF","blue","LOC111111564"," cathepsin B-like"
"46","XM_022448615.1","catalytic activity",0.047399445779986,"GO:0008233","peptidase activity","MF","blue","LOC111111564"," cathepsin B-like"
"47","XM_022448615.1","hydrolase activity",6.52896993695165e-05,"GO:0016798","hydrolase activity, acting on glycosyl bonds","MF","blue","LOC111111564"," cathepsin B-like"
"48","XM_022449986.1","molecular function regulator activity",0.000176447388122155,"GO:0030234","enzyme regulator activity","MF","blue","LOC111112478"," mucin-5AC-like"
"49","XM_022451096.1","catalytic activity, acting on a protein",0.047399445779986,"GO:0008233","peptidase activity","MF","blue","LOC111113113"," tryptase-2-like"
"50","XM_022451096.1","catalytic activity",0.047399445779986,"GO:0008233","peptidase activity","MF","blue","LOC111113113"," tryptase-2-like"
"51","XM_022451096.1","hydrolase activity",0.047399445779986,"GO:0008233","peptidase activity","MF","blue","LOC111113113"," tryptase-2-like"
"52","XM_022451096.1","hydrolase activity",6.52896993695165e-05,"GO:0016798","hydrolase activity, acting on glycosyl bonds","MF","blue","LOC111113113"," tryptase-2-like"
"53","XM_022451096.1","catalytic activity",6.52896993695165e-05,"GO:0016798","hydrolase activity, acting on glycosyl bonds","MF","blue","LOC111113113"," tryptase-2-like"
"54","XM_022451096.1","catalytic activity",0.00991493623935435,"GO:0016491","oxidoreductase activity","MF","blue","LOC111113113"," tryptase-2-like"
"55","XM_022451097.1","hydrolase activity",0.047399445779986,"GO:0008233","peptidase activity","MF","blue","LOC111113113"," tryptase-2-like"
"56","XM_022451097.1","catalytic activity",0.047399445779986,"GO:0008233","peptidase activity","MF","blue","LOC111113113"," tryptase-2-like"
"57","XM_022451097.1","catalytic activity",6.52896993695165e-05,"GO:0016798","hydrolase activity, acting on glycosyl bonds","MF","blue","LOC111113113"," tryptase-2-like"
"58","XM_022451097.1","hydrolase activity",6.52896993695165e-05,"GO:0016798","hydrolase activity, acting on glycosyl bonds","MF","blue","LOC111113113"," tryptase-2-like"
"59","XM_022451097.1","catalytic activity",0.00991493623935435,"GO:0016491","oxidoreductase activity","MF","blue","LOC111113113"," tryptase-2-like"
"60","XM_022451097.1","catalytic activity, acting on a protein",0.047399445779986,"GO:0008233","peptidase activity","MF","blue","LOC111113113"," tryptase-2-like"
"61","XM_022451104.1","catalytic activity",0.047399445779986,"GO:0008233","peptidase activity","MF","blue","LOC111113117"," lysozyme 1-like"
"62","XM_022451104.1","hydrolase activity",6.52896993695165e-05,"GO:0016798","hydrolase activity, acting on glycosyl bonds","MF","blue","LOC111113117"," lysozyme 1-like"
"63","XM_022451104.1","catalytic activity",6.52896993695165e-05,"GO:0016798","hydrolase activity, acting on glycosyl bonds","MF","blue","LOC111113117"," lysozyme 1-like"
